obs	caseno	begin	end	event	backlog	agenda	qmv	qmvpostsea	qmvpostteu	coop	codec	eu9	eu10	eu12	eu15	thatcher
2356	1246	0	706	0	205	0	0	1	0	0	0	0	0	1	0	0
2357	1246	706	757	1	205	0	0	0	1	0	0	0	0	1	0	0
2358	1247	0	699	0	205	1	0	1	0	1	0	0	0	1	0	0
2359	1247	699	721	1	205	1	0	0	1	1	0	0	0	1	0	0
2360	1248	0	16	1	205	0	0	0	0	0	0	0	0	1	0	0
2361	1249	0	697	0	205	0	0	1	0	1	0	0	0	1	0	0
2362	1249	697	1123	0	205	0	0	0	1	0	1	0	0	1	0	0
2363	1249	1123	2934	0	205	0	0	0	1	0	1	0	0	0	1	0
2364	1250	0	374	1	205	0	0	1	0	1	0	0	0	1	0	0
2365	1251	0	692	0	205	0	0	1	0	1	0	0	0	1	0	0
2366	1251	692	933	1	205	0	0	0	1	0	1	0	0	1	0	0
2367	1252	0	480	1	205	0	0	1	0	1	0	0	0	1	0	0
2368	1253	0	689	0	205	0	0	1	0	1	0	0	0	1	0	0
2369	1253	689	831	1	205	0	0	0	1	0	1	0	0	1	0	0
2370	1254	0	522	1	229	0	0	1	0	1	0	0	0	1	0	0
2371	1255	0	522	1	229	0	0	1	0	1	0	0	0	1	0	0
2372	1256	0	521	1	229	0	0	1	0	1	0	0	0	1	0	0
2373	1257	0	634	0	229	0	0	1	0	1	0	0	0	1	0	0
2374	1257	634	649	1	229	0	0	0	1	0	1	0	0	1	0	0
2375	1258	0	399	1	229	0	0	1	0	1	0	0	0	1	0	0
2376	1259	0	626	0	229	0	0	1	0	1	0	0	0	1	0	0
2377	1259	626	1052	0	229	0	0	0	1	0	1	0	0	1	0	0
2378	1259	1052	1231	1	229	0	0	0	1	0	1	0	0	0	1	0
2379	1260	0	290	1	229	1	0	1	0	1	0	0	0	1	0	0
2380	1261	0	623	0	229	1	0	1	0	1	0	0	0	1	0	0
2381	1261	623	856	1	229	1	0	0	1	1	0	0	0	1	0	0
2382	1262	0	619	0	229	0	0	1	0	1	0	0	0	1	0	0
2383	1262	619	1045	0	229	0	0	0	1	0	1	0	0	1	0	0
2384	1262	1045	1763	1	229	0	0	0	1	0	1	0	0	0	1	0
2385	1263	0	619	0	229	0	0	1	0	1	0	0	0	1	0	0
2386	1263	619	1045	0	229	0	0	0	1	0	1	0	0	1	0	0
2387	1263	1045	2313	1	229	0	0	0	1	0	1	0	0	0	1	0
2388	1264	0	612	0	229	0	0	0	0	0	0	0	0	1	0	0
2389	1264	612	1038	0	229	0	0	0	0	0	0	0	0	1	0	0
2390	1264	1038	2484	0	229	0	0	0	0	0	0	0	0	0	1	0
2391	1265	0	606	0	229	0	0	1	0	1	0	0	0	1	0	0
2392	1265	606	1032	0	229	0	0	0	1	0	1	0	0	1	0	0
2393	1265	1032	2843	0	229	0	0	0	1	0	1	0	0	0	1	0
2394	1266	0	606	0	229	0	0	1	0	1	0	0	0	1	0	0
2395	1266	606	1032	0	229	0	0	0	1	0	1	0	0	1	0	0
2396	1266	1032	2843	0	229	0	0	0	1	0	1	0	0	0	1	0
2397	1267	0	606	0	229	0	0	1	0	1	0	0	0	1	0	0
2398	1267	606	1032	0	229	0	0	0	1	0	1	0	0	1	0	0
2399	1267	1032	2843	0	229	0	0	0	1	0	1	0	0	0	1	0
2400	1268	0	605	0	229	0	0	1	0	1	0	0	0	1	0	0
2401	1268	605	747	1	229	0	0	0	1	0	1	0	0	1	0	0
2402	1269	0	466	1	229	0	0	1	0	1	0	0	0	1	0	0
2403	1270	0	592	0	229	0	0	1	0	1	0	0	0	1	0	0
2404	1270	592	1002	1	229	0	0	0	1	0	1	0	0	1	0	0
2405	1271	0	585	1	229	0	0	1	0	1	0	0	0	1	0	0
2406	1272	0	581	0	229	0	0	1	0	1	0	0	0	1	0	0
2407	1272	581	791	1	229	0	0	0	1	0	1	0	0	1	0	0
2408	1273	0	573	0	229	0	0	1	0	1	0	0	0	1	0	0
2409	1273	573	999	0	229	0	0	0	1	0	1	0	0	1	0	0
2410	1273	999	1756	1	229	0	0	0	1	0	1	0	0	0	1	0
2411	1274	0	357	1	229	0	0	1	0	1	0	0	0	1	0	0
2412	1275	0	565	0	229	0	0	1	0	1	0	0	0	1	0	0
2413	1275	565	792	1	229	0	0	0	1	0	1	0	0	1	0	0
2414	1276	0	70	1	229	0	0	1	0	0	0	0	0	1	0	0
2415	1277	0	553	0	229	0	0	0	0	0	0	0	0	1	0	0
2416	1277	553	596	0	229	0	0	0	0	0	0	0	0	1	0	0
2417	1278	0	49	1	229	0	0	1	0	0	0	0	0	1	0	0
2418	1279	0	425	1	229	0	0	1	0	0	0	0	0	1	0	0
2419	1280	0	425	1	229	0	0	0	0	0	0	0	0	1	0	0
2420	1281	0	549	0	229	0	0	1	0	1	0	0	0	1	0	0
2421	1281	549	963	1	229	0	0	0	1	0	1	0	0	1	0	0
2422	1282	0	539	0	229	0	0	1	0	1	0	0	0	1	0	0
2423	1282	539	749	1	229	0	0	0	1	0	1	0	0	1	0	0
2424	1283	0	537	0	229	0	0	1	0	1	0	0	0	1	0	0
2425	1283	537	963	0	229	0	0	0	1	0	1	0	0	1	0	0
2426	1283	963	1398	1	229	0	0	0	1	0	1	0	0	0	1	0
2427	1284	0	536	0	229	0	0	1	0	1	0	0	0	1	0	0
2428	1284	536	962	0	229	0	0	0	1	0	1	0	0	1	0	0
2429	1284	962	1258	1	229	0	0	0	1	0	1	0	0	0	1	0
2430	1285	0	535	0	229	0	0	1	0	0	0	0	0	1	0	0
2431	1285	535	961	0	229	0	0	0	1	0	0	0	0	1	0	0
2432	1285	961	2257	1	229	0	0	0	1	0	0	0	0	0	1	0
2433	1286	0	491	1	229	0	0	1	0	1	0	0	0	1	0	0
2434	1287	0	530	0	229	0	0	1	0	1	0	0	0	1	0	0
2435	1287	530	956	0	229	0	0	0	1	0	1	0	0	1	0	0
2436	1287	956	1826	1	229	0	0	0	1	0	1	0	0	0	1	0
2437	1288	0	56	1	229	0	0	1	0	0	0	0	0	1	0	0
2438	1289	0	523	0	229	0	0	0	0	0	0	0	0	1	0	0
2439	1289	523	949	0	229	0	0	0	0	0	0	0	0	1	0	0
2440	1289	949	2760	0	229	0	0	0	0	0	0	0	0	0	1	0
2441	1290	0	42	1	229	0	0	1	0	0	0	0	0	1	0	0
2442	1291	0	515	0	229	0	0	1	0	1	0	0	0	1	0	0
2443	1291	515	725	1	229	0	0	0	1	0	1	0	0	1	0	0
2444	1292	0	179	1	229	0	0	1	0	0	0	0	0	1	0	0
2445	1293	0	372	1	229	0	0	1	0	0	0	0	0	1	0	0
2446	1294	0	502	0	229	0	0	1	0	1	0	0	0	1	0	0
2447	1294	502	743	1	229	0	0	0	1	0	1	0	0	1	0	0
2448	1295	0	502	0	229	0	0	1	0	1	0	0	0	1	0	0
2449	1295	502	743	1	229	0	0	0	1	0	1	0	0	1	0	0
2450	1296	0	502	0	229	0	0	1	0	1	0	0	0	1	0	0
2451	1296	502	928	0	229	0	0	0	1	0	1	0	0	1	0	0
2452	1296	928	978	1	229	0	0	0	1	0	1	0	0	0	1	0
2453	1297	0	147	1	229	0	0	0	0	0	0	0	0	1	0	0
2454	1298	0	444	1	229	0	0	0	0	0	0	0	0	1	0	0
2455	1299	0	487	0	229	0	0	0	0	0	0	0	0	1	0	0
2456	1299	487	913	0	229	0	0	0	0	0	0	0	0	1	0	0
2457	1299	913	1603	0	229	0	0	0	0	0	0	0	0	0	1	0
2458	1300	0	454	1	229	1	0	1	0	1	0	0	0	1	0	0
2459	1301	0	474	0	229	0	0	1	0	1	0	0	0	1	0	0
2460	1301	474	888	1	229	0	0	0	1	0	1	0	0	1	0	0
2461	1302	0	474	0	229	0	0	1	0	1	0	0	0	1	0	0
2462	1302	474	900	0	229	0	0	0	1	0	1	0	0	1	0	0
2463	1302	900	1217	0	229	0	0	0	1	0	1	0	0	0	1	0
2464	1303	0	362	1	229	0	0	1	0	0	0	0	0	1	0	0
2465	1304	0	141	0	229	0	0	1	0	1	0	0	0	1	0	0
2466	1305	0	140	0	229	0	0	1	0	1	0	0	0	1	0	0
2467	1306	0	108	1	229	0	0	1	0	0	0	0	0	1	0	0
2468	1307	0	465	0	229	0	0	1	0	1	0	0	0	1	0	0
2469	1307	465	824	1	229	0	0	0	1	0	1	0	0	1	0	0
2470	1308	0	104	1	229	0	0	1	0	0	0	0	0	1	0	0
2471	1309	0	195	1	229	0	0	1	0	1	0	0	0	1	0	0
2472	1310	0	459	0	229	0	0	1	0	1	0	0	0	1	0	0
2473	1310	459	873	1	229	0	0	0	1	0	1	0	0	1	0	0
2474	1311	0	431	0	229	0	0	1	0	1	0	0	0	1	0	0
2475	1311	431	691	0	229	0	0	0	1	0	1	0	0	1	0	0
2476	1312	0	280	1	229	0	0	1	0	1	0	0	0	1	0	0
2477	1313	0	59	1	229	0	0	1	0	0	0	0	0	1	0	0
2478	1314	0	264	1	229	0	0	1	0	1	0	0	0	1	0	0
2479	1315	0	264	1	229	0	0	1	0	1	0	0	0	1	0	0
2480	1316	0	264	1	229	0	0	1	0	1	0	0	0	1	0	0
2481	1317	0	264	1	229	0	0	1	0	1	0	0	0	1	0	0
2482	1318	0	264	1	229	0	0	1	0	1	0	0	0	1	0	0
2483	1319	0	264	1	229	0	0	1	0	1	0	0	0	1	0	0
2484	1320	0	401	1	229	0	0	1	0	1	0	0	0	1	0	0
2485	1321	0	401	1	229	0	0	1	0	1	0	0	0	1	0	0
2486	1322	0	397	0	229	0	0	0	0	0	0	0	0	1	0	0
2487	1322	397	823	0	229	0	0	0	0	0	0	0	0	1	0	0
2488	1322	823	1513	0	229	0	0	0	0	0	0	0	0	0	1	0
2489	1323	0	66	1	229	0	0	0	0	0	0	0	0	1	0	0
2490	1324	0	40	1	229	0	0	0	0	0	0	0	0	1	0	0
2491	1325	0	230	1	229	0	0	1	0	0	0	0	0	1	0	0
2492	1326	0	220	1	229	0	0	1	0	0	0	0	0	1	0	0
2493	1327	0	350	0	229	1	0	1	0	1	0	0	0	1	0	0
2494	1327	350	776	0	229	1	0	0	1	1	0	0	0	1	0	0
2495	1327	776	2357	0	229	1	0	0	1	1	0	0	0	0	1	0
2496	1327	2357	2587	0	229	1	0	0	1	0	1	0	0	0	1	0
2497	1328	0	339	0	229	0	0	1	0	1	0	0	0	1	0	0
2498	1328	339	481	1	229	0	0	0	1	0	1	0	0	1	0	0
2499	1329	0	11	1	229	0	0	1	0	0	0	0	0	1	0	0
2500	1330	0	323	1	229	0	0	1	0	1	0	0	0	1	0	0
2501	1331	0	126	1	229	0	0	1	0	0	0	0	0	1	0	0
2502	1332	0	165	1	229	0	0	1	0	0	0	0	0	1	0	0
2503	1333	0	165	1	229	0	0	1	0	0	0	0	0	1	0	0
2504	1334	0	165	1	229	0	0	1	0	0	0	0	0	1	0	0
2505	1335	0	318	0	229	0	0	0	0	0	0	0	0	1	0	0
2506	1335	318	727	1	229	0	0	0	1	1	0	0	0	1	0	0
2507	1336	0	313	0	229	0	0	1	0	1	0	0	0	1	0	0
2508	1336	313	523	1	229	0	0	0	1	0	1	0	0	1	0	0
2509	1337	0	313	0	229	1	0	1	0	1	0	0	0	1	0	0
2510	1337	313	739	0	229	1	0	0	1	1	0	0	0	1	0	0
2511	1337	739	2320	0	229	1	0	0	1	1	0	0	0	0	1	0
2512	1337	2320	2550	0	229	1	0	0	1	0	1	0	0	0	1	0
2513	1338	0	309	0	229	0	0	0	0	0	0	0	0	1	0	0
2514	1338	309	735	0	229	0	0	0	0	0	0	0	0	1	0	0
2515	1338	735	2115	1	229	0	0	0	0	0	0	0	0	0	1	0
2516	1339	0	304	1	229	0	0	1	0	1	0	0	0	1	0	0
2517	1340	0	285	0	198	0	0	1	0	1	0	0	0	1	0	0
2518	1340	285	427	1	198	0	0	0	1	0	1	0	0	1	0	0
2519	1341	0	265	0	198	0	0	1	0	1	0	0	0	1	0	0
2520	1341	265	691	0	198	0	0	0	1	0	1	0	0	1	0	0
2521	1341	691	2137	0	198	0	0	0	1	0	1	0	0	0	1	0
2522	1342	0	126	1	198	0	0	1	0	0	0	0	0	1	0	0
2523	1343	0	223	1	198	0	0	1	0	0	0	0	0	1	0	0
2524	1344	0	231	0	198	0	0	1	0	0	0	0	0	1	0	0
2525	1344	231	282	1	198	0	0	0	1	0	0	0	0	1	0	0
2526	1345	0	231	0	198	0	0	1	0	0	0	0	0	1	0	0
2527	1345	231	282	1	198	0	0	0	1	0	0	0	0	1	0	0
2528	1346	0	230	0	198	0	0	0	0	0	0	0	0	1	0	0
2529	1346	230	378	1	198	0	0	0	1	1	0	0	0	1	0	0
2530	1347	0	230	0	198	0	0	0	0	0	0	0	0	1	0	0
2531	1347	230	656	0	198	0	0	0	1	1	0	0	0	1	0	0
2532	1347	656	1448	1	198	0	0	0	1	1	0	0	0	0	1	0
2533	1348	0	266	1	198	0	0	1	0	0	0	0	0	1	0	0
2534	1349	0	213	0	198	0	0	1	0	1	0	0	0	1	0	0
2535	1349	213	454	1	198	0	0	0	1	0	1	0	0	1	0	0
2536	1350	0	195	0	198	0	0	1	0	0	0	0	0	1	0	0
2537	1350	195	240	1	198	0	0	0	1	0	0	0	0	1	0	0
2538	1351	0	195	0	198	0	0	1	0	0	0	0	0	1	0	0
2539	1351	195	463	1	198	0	0	0	1	0	0	0	0	1	0	0
2540	1352	0	89	1	198	0	0	1	0	0	0	0	0	1	0	0
2541	1353	0	173	0	198	0	0	1	0	1	0	0	0	1	0	0
2542	1353	173	599	0	198	0	0	0	1	0	1	0	0	1	0	0
2543	1353	599	778	1	198	0	0	0	1	0	1	0	0	0	1	0
2544	1354	0	168	1	198	0	0	1	0	1	0	0	0	1	0	0
2545	1355	0	171	0	198	1	0	1	0	1	0	0	0	1	0	0
2546	1355	171	597	0	198	1	0	0	1	1	0	0	0	1	0	0
2547	1355	597	1789	1	198	1	0	0	1	1	0	0	0	0	1	0
2548	1356	0	166	0	198	0	0	1	0	0	0	0	0	1	0	0
2549	1356	166	551	1	198	0	0	0	1	1	0	0	0	1	0	0
2550	1357	0	159	0	198	0	0	1	0	0	0	0	0	1	0	0
2551	1357	159	545	1	198	0	0	0	1	1	0	0	0	1	0	0
2552	1358	0	115	0	198	0	0	1	0	0	0	0	0	1	0	0
2553	1358	115	541	0	198	0	0	0	1	0	0	0	0	1	0	0
2554	1358	541	1110	1	198	0	0	0	1	0	0	0	0	0	1	0
2555	1359	0	111	0	198	0	0	1	0	0	0	0	0	1	0	0
2556	1359	111	537	0	198	0	0	0	1	0	0	0	0	1	0	0
2557	1359	537	716	1	198	0	0	0	1	0	0	0	0	0	1	0
2558	1360	0	110	0	198	0	0	1	0	1	0	0	0	1	0	0
2559	1360	110	536	0	198	0	0	0	1	0	1	0	0	1	0	0
2560	1360	536	1415	1	198	0	0	0	1	0	1	0	0	0	1	0
2561	1361	0	104	0	198	0	0	1	0	0	0	0	0	1	0	0
2562	1361	104	530	0	198	0	0	0	1	0	0	0	0	1	0	0
2563	1361	530	1072	1	198	0	0	0	1	0	0	0	0	0	1	0
2564	1362	0	98	0	198	0	0	0	0	0	0	0	0	1	0	0
2565	1362	98	524	0	198	0	0	0	0	0	0	0	0	1	0	0
2566	1362	524	2335	0	198	0	0	0	0	0	0	0	0	0	1	0
2567	1363	0	98	0	198	0	0	0	0	0	0	0	0	1	0	0
2568	1363	98	524	0	198	0	0	0	0	0	0	0	0	1	0	0
2569	1363	524	2335	0	198	0	0	0	0	0	0	0	0	0	1	0
2570	1364	0	97	0	198	0	0	1	0	1	0	0	0	1	0	0
2571	1364	97	523	0	198	0	0	0	1	0	1	0	0	1	0	0
2572	1364	523	1665	1	198	0	0	0	1	0	1	0	0	0	1	0
2573	1365	0	96	0	198	0	0	1	0	1	0	0	0	1	0	0
2574	1365	96	522	0	198	0	0	0	1	0	1	0	0	1	0	0
2575	1365	522	701	1	198	0	0	0	1	0	1	0	0	0	1	0
2576	1366	0	61	0	198	0	0	1	0	1	0	0	0	1	0	0
2577	1366	61	201	1	198	0	0	0	1	0	1	0	0	1	0	0
2578	1367	0	61	0	198	0	0	1	0	0	0	0	0	1	0	0
2579	1367	61	446	1	198	0	0	0	1	1	0	0	0	1	0	0
2580	1368	0	48	0	198	0	0	0	0	0	0	0	0	1	0	0
2581	1368	48	474	0	198	0	0	0	1	1	0	0	0	1	0	0
2582	1368	474	1106	1	198	0	0	0	1	1	0	0	0	0	1	0
2583	1369	0	41	0	198	0	0	0	0	0	0	0	0	1	0	0
2584	1369	41	279	1	198	0	0	0	1	1	0	0	0	1	0	0
2585	1370	0	40	0	198	0	0	1	0	1	0	0	0	1	0	0
2586	1370	40	466	0	198	0	0	0	1	0	1	0	0	1	0	0
2587	1370	466	1258	1	198	0	0	0	1	0	1	0	0	0	1	0
2588	1371	0	35	0	198	0	0	1	0	1	0	0	0	1	0	0
2589	1371	35	245	1	198	0	0	0	1	0	1	0	0	1	0	0
2590	1372	0	18	0	198	0	0	1	0	1	0	0	0	1	0	0
2591	1372	18	444	0	198	0	0	0	1	0	1	0	0	1	0	0
2592	1372	444	2255	0	198	0	0	0	1	0	1	0	0	0	1	0
2593	1373	0	14	0	198	0	0	1	0	0	0	0	0	1	0	0
2594	1373	14	248	1	198	0	0	0	1	0	0	0	0	1	0	0
2595	1374	0	14	0	198	0	0	1	0	1	0	0	0	1	0	0
2596	1374	14	415	1	198	0	0	0	1	0	1	0	0	1	0	0
2597	1375	0	11	0	198	0	0	1	0	0	0	0	0	1	0	0
2598	1375	11	245	1	198	0	0	0	1	0	1	0	0	1	0	0
2599	1376	0	11	0	198	0	0	1	0	0	0	0	0	1	0	0
2600	1376	11	245	1	198	0	0	0	1	0	0	0	0	1	0	0
2601	1377	0	11	0	198	0	0	1	0	0	0	0	0	1	0	0
2602	1377	11	437	0	198	0	0	0	1	0	0	0	0	1	0	0
2603	1377	437	734	1	198	0	0	0	1	0	0	0	0	0	1	0
2604	1378	0	5	0	198	1	0	0	0	0	0	0	0	1	0	0
2605	1378	5	40	1	198	1	0	0	0	0	0	0	0	1	0	0
2606	1379	0	412	0	198	0	0	0	1	0	1	0	0	1	0	0
2607	1379	412	708	1	198	0	0	0	1	0	1	0	0	0	1	0
2608	1380	0	362	1	198	0	0	0	1	1	0	0	0	1	0	0
2609	1381	0	401	0	198	0	0	0	1	0	0	0	0	1	0	0
2610	1381	401	1844	1	198	0	0	0	1	0	0	0	0	0	1	0
2611	1382	0	397	0	198	0	0	0	1	0	1	0	0	1	0	0
2612	1382	397	1295	1	198	0	0	0	1	0	1	0	0	0	1	0
2613	1383	0	394	0	198	0	0	0	1	0	1	0	0	1	0	0
2614	1383	394	1775	1	198	0	0	0	1	0	1	0	0	0	1	0
2615	1384	0	358	1	198	0	0	0	1	0	1	0	0	1	0	0
2616	1385	0	382	0	198	0	0	0	1	1	0	0	0	1	0	0
2617	1385	382	551	1	198	0	0	0	1	1	0	0	0	0	1	0
2618	1386	0	382	0	198	0	0	0	1	1	0	0	0	1	0	0
2619	1386	382	551	1	198	0	0	0	1	1	0	0	0	0	1	0
2620	1387	0	382	0	198	0	0	0	1	1	0	0	0	1	0	0
2621	1387	382	660	1	198	0	0	0	1	1	0	0	0	0	1	0
2622	1388	0	382	0	198	0	0	0	1	1	0	0	0	1	0	0
2623	1388	382	953	1	198	0	0	0	1	1	0	0	0	0	1	0
2624	1389	0	381	0	198	0	0	0	0	0	0	0	0	1	0	0
2625	1389	381	711	1	198	0	0	0	0	0	0	0	0	0	1	0
2626	1390	0	380	0	198	0	0	0	1	1	0	0	0	1	0	0
2627	1390	380	1961	0	198	0	0	0	1	1	0	0	0	0	1	0
2628	1390	1961	2191	0	198	0	0	0	1	0	1	0	0	0	1	0
2629	1391	0	376	0	198	0	0	0	1	0	1	0	0	1	0	0
2630	1391	376	2187	0	198	0	0	0	1	0	1	0	0	0	1	0
2631	1392	0	362	0	155	0	0	0	0	0	1	0	0	1	0	0
2632	1392	362	679	0	155	0	0	0	0	0	1	0	0	0	1	0
2633	1393	0	359	0	155	0	0	0	1	0	0	0	0	1	0	0
2634	1393	359	531	1	155	0	0	0	1	0	0	0	0	0	1	0
2635	1394	0	337	1	155	0	0	0	1	0	0	0	0	1	0	0
2636	1395	0	341	0	155	0	0	0	1	0	1	0	0	1	0	0
2637	1395	341	1056	1	155	0	0	0	1	0	1	0	0	0	1	0
2638	1396	0	340	0	155	0	0	0	1	1	0	0	0	1	0	0
2639	1396	340	1048	1	155	0	0	0	1	1	0	0	0	0	1	0
2640	1397	0	338	0	155	0	0	0	1	0	0	0	0	1	0	0
2641	1397	338	2149	0	155	0	0	0	1	0	0	0	0	0	1	0
2642	1398	0	335	0	155	0	0	0	1	0	1	0	0	1	0	0
2643	1398	335	690	1	155	0	0	0	1	0	1	0	0	0	1	0
2644	1399	0	319	0	155	0	0	0	1	1	0	0	0	1	0	0
2645	1399	319	1900	0	155	0	0	0	1	1	0	0	0	0	1	0
2646	1399	1900	2130	0	155	0	0	0	1	0	1	0	0	0	1	0
2647	1400	0	312	0	155	0	0	0	1	1	0	0	0	1	0	0
2648	1400	312	1893	0	155	0	0	0	1	1	0	0	0	0	1	0
2649	1400	1893	2123	0	155	0	0	0	1	0	1	0	0	0	1	0
2650	1401	0	299	1	155	1	0	0	0	0	0	0	0	1	0	0
2651	1402	0	305	0	155	0	0	0	0	0	0	0	0	1	0	0
2652	1402	305	404	1	155	0	0	0	0	0	0	0	0	0	1	0
2653	1403	0	293	0	155	1	0	0	1	1	0	0	0	1	0	0
2654	1403	293	631	1	155	1	0	0	1	1	0	0	0	0	1	0
2655	1404	0	291	0	155	0	0	0	1	1	0	0	0	1	0	0
2656	1404	291	460	1	155	0	0	0	1	1	0	0	0	0	1	0
2657	1405	0	279	0	155	0	0	0	1	0	1	0	0	1	0	0
2658	1405	279	1897	1	155	0	0	0	1	0	1	0	0	0	1	0
2659	1406	0	190	1	155	0	0	0	1	1	0	0	0	1	0	0
2660	1407	0	261	0	155	1	0	0	1	1	0	0	0	1	0	0
2661	1407	261	830	1	155	1	0	0	1	1	0	0	0	0	1	0
2662	1408	0	249	0	155	0	0	0	1	0	1	0	0	1	0	0
2663	1408	249	694	1	155	0	0	0	1	0	1	0	0	0	1	0
2664	1409	0	200	1	155	0	0	0	1	0	0	0	0	1	0	0
2665	1410	0	200	0	155	0	0	0	1	1	0	0	0	1	0	0
2666	1410	200	1781	0	155	0	0	0	1	1	0	0	0	0	1	0
2667	1410	1781	2011	0	155	0	0	0	1	0	1	0	0	0	1	0
2668	1411	0	177	1	155	0	0	0	0	0	0	0	0	1	0	0
2669	1412	0	181	0	155	0	0	0	1	0	0	0	0	1	0	0
2670	1412	181	522	1	155	0	0	0	1	0	0	0	0	0	1	0
2671	1413	0	181	0	155	0	0	0	1	1	0	0	0	1	0	0
2672	1413	181	816	1	155	0	0	0	1	1	0	0	0	0	1	0
2673	1414	0	172	0	155	0	0	0	1	0	0	0	0	1	0	0
2674	1414	172	1079	0	155	0	0	0	1	0	0	0	0	0	1	0
2675	1415	0	170	0	155	0	0	0	1	0	0	0	0	1	0	0
2676	1415	170	342	1	155	0	0	0	1	0	0	0	0	0	1	0
2677	1416	0	167	0	155	0	0	0	1	0	0	0	0	1	0	0
2678	1416	167	651	1	155	0	0	0	1	0	0	0	0	0	1	0
2679	1417	0	165	0	155	0	0	0	1	0	0	0	0	1	0	0
2680	1417	165	649	1	155	0	0	0	1	0	0	0	0	0	1	0
2681	1418	0	116	0	155	0	0	0	1	0	0	0	0	1	0	0
2682	1418	116	288	1	155	0	0	0	1	0	0	0	0	0	1	0
2683	1419	0	115	0	155	0	0	0	1	0	0	0	0	1	0	0
2684	1419	115	684	1	155	0	0	0	1	0	0	0	0	0	1	0
2685	1420	0	115	0	155	0	0	0	0	0	0	0	0	1	0	0
2686	1420	115	1390	1	155	0	0	0	0	0	0	0	0	0	1	0
2687	1421	0	108	0	155	0	0	0	0	0	0	0	0	1	0	0
2688	1421	108	1919	0	155	0	0	0	0	0	0	0	0	0	1	0
2689	1422	0	90	0	155	0	0	0	0	0	0	0	0	1	0	0
2690	1422	90	420	1	155	0	0	0	0	0	0	0	0	0	1	0
2691	1423	0	78	1	155	0	0	0	1	0	0	0	0	1	0	0
2692	1424	0	68	1	155	0	0	0	1	0	0	0	0	1	0	0
2693	1425	0	79	0	155	0	0	0	1	0	1	0	0	1	0	0
2694	1425	79	471	1	155	0	0	0	1	0	1	0	0	0	1	0
2695	1426	0	51	0	155	0	0	0	1	0	0	0	0	1	0	0
2696	1426	51	248	1	155	0	0	0	1	0	0	0	0	0	1	0
2697	1427	0	51	0	155	0	0	0	0	0	0	0	0	1	0	0
2698	1427	51	248	1	155	0	0	0	0	0	0	0	0	0	1	0
2699	1428	0	44	0	155	0	0	0	1	0	1	0	0	1	0	0
2700	1428	44	801	1	155	0	0	0	1	0	1	0	0	0	1	0
2701	1429	0	27	0	155	0	0	0	1	0	1	0	0	1	0	0
2702	1429	27	359	1	155	0	0	0	1	0	1	0	0	0	1	0
2703	1430	0	25	0	155	0	0	0	1	0	1	0	0	1	0	0
2704	1430	25	636	1	155	0	0	0	1	0	1	0	0	0	1	0
2705	1431	0	23	0	155	0	0	0	1	1	0	0	0	1	0	0
2706	1431	23	592	1	155	0	0	0	1	1	0	0	0	0	1	0
2707	1432	0	19	0	155	0	0	0	1	0	1	0	0	1	0	0
2708	1432	19	524	1	155	0	0	0	1	0	1	0	0	0	1	0
2709	1433	0	19	0	155	0	0	0	1	1	0	0	0	1	0	0
2710	1433	19	672	1	155	0	0	0	1	1	0	0	0	0	1	0
2711	1434	0	19	0	155	0	0	0	1	0	1	0	0	1	0	0
2712	1434	19	734	1	155	0	0	0	1	0	1	0	0	0	1	0
2713	1435	0	19	0	155	0	0	0	0	0	0	0	0	1	0	0
2714	1435	19	560	1	155	0	0	0	0	0	0	0	0	0	1	0
2715	1436	0	18	0	155	0	0	0	1	0	1	0	0	1	0	0
2716	1436	18	848	1	155	0	0	0	1	0	1	0	0	0	1	0
2717	1437	0	16	0	155	0	0	0	1	0	1	0	0	1	0	0
2718	1437	16	402	1	155	0	0	0	1	0	1	0	0	0	1	0
2719	1438	0	16	0	155	0	0	0	1	0	1	0	0	1	0	0
2720	1438	16	662	1	155	0	0	0	1	0	1	0	0	0	1	0
2721	1439	0	16	0	155	0	0	0	1	0	1	0	0	1	0	0
2722	1439	16	734	1	155	0	0	0	1	0	1	0	0	0	1	0
2723	1440	0	16	0	155	0	0	0	1	0	1	0	0	1	0	0
2724	1440	16	1025	1	155	0	0	0	1	0	1	0	0	0	1	0
2725	1441	0	11	0	155	0	0	0	1	0	1	0	0	1	0	0
2726	1441	11	1153	1	155	0	0	0	1	0	1	0	0	0	1	0
2727	1442	0	323	1	171	0	0	0	1	0	0	0	0	0	1	0
2728	1443	0	1399	1	171	0	0	0	1	1	0	0	0	0	1	0
2729	1444	0	315	1	171	0	0	0	1	0	1	0	0	0	1	0
2730	1445	0	1538	0	171	0	0	0	1	1	0	0	0	0	1	0
2731	1445	1538	1768	0	171	0	0	0	1	0	1	0	0	0	1	0
2732	1446	0	84	1	171	0	0	0	1	0	0	0	0	0	1	0
2733	1447	0	929	1	171	0	0	0	1	0	1	0	0	0	1	0
2734	1448	0	1055	1	171	0	0	0	1	0	1	0	0	0	1	0
2735	1449	0	1287	1	171	0	0	0	1	0	1	0	0	0	1	0
2736	1450	0	440	1	171	0	0	0	1	1	0	0	0	0	1	0
2737	1451	0	583	1	171	0	0	0	1	0	1	0	0	0	1	0
2738	1452	0	584	1	171	0	0	0	0	0	0	0	0	0	1	0
2739	1453	0	217	1	171	0	0	0	1	0	0	0	0	0	1	0
